open_date,close_date,ticker,qty,entry_px,exit_px,reason,pnl
2023-02-16,2023-02-23,CBA.AX,62,90.63679027648371,90.95997428584899,time,20.037408580647224
2023-02-17,2023-02-24,FANG,34,120.17503445003805,124.50029171764068,rsi_exit,147.0587470984892
2023-02-17,2023-02-24,APA,119,34.624794268452646,35.2808417540349,rsi_exit,78.06965078428848
2023-02-17,2023-02-24,HST,256,14.765820242011493,14.968456583648974,rsi_exit,51.87490345919514
2023-02-17,2023-02-24,DVN,142,48.169359315954274,48.83339465402427,time,94.29301800593908
2023-02-17,2023-02-24,EOG,46,107.70705905844144,104.42364062764767,time,-151.03724781651357
2023-02-17,2023-02-24,MUR,115,35.664602626735004,35.1362471149691,time,-60.76088385307873
2023-02-21,2023-02-28,ALB,24,234.36597467691087,248.3121957960173,rsi_exit,334.70930685855456
2023-02-22,2023-03-01,CRL,32,220.50999450683594,218.64999389648438,time,-59.52001953125
2023-02-22,2023-03-01,CEG,78,76.190954053749,72.66939668587482,time,-274.6814746941861
2023-02-24,2023-03-02,BHP,97,52.815130529108224,55.75857527786889,rsi_exit,285.5141406297849
2023-02-24,2023-03-02,RIO,78,56.88762029391847,59.87560841562332,rsi_exit,233.06307349297845
2023-02-23,2023-03-02,DPZ,27,291.6497445996629,291.5531701717768,time,-2.6075095529242276
2023-02-23,2023-03-02,MRNA,36,140.52999877929688,135.36000061035156,time,-186.11993408203125
2023-02-23,2023-03-02,CSGP,70,69.62000274658203,70.0,time,26.599807739257812
2023-02-27,2023-03-03,ADBE,5,323.3699951171875,334.69000244140625,rsi_exit,56.60003662109375
2023-02-24,2023-03-03,BAS.DE,170,39.60230650260226,39.96042315509083,time,60.8798309230567
2023-02-24,2023-03-03,ENI.MI,400,11.218302794203915,11.28915606418278,time,28.341307991546216
2023-03-01,2023-03-08,UHS,51,129.56292515997978,120.86737399965129,stop,-443.4731091767531
2023-03-03,2023-03-10,HRL,137,37.428697110193255,36.39232662792062,time,-141.98275607135136
2023-03-08,2023-03-11,CFG,98,33.506494444224074,28.33798584308436,stop,-506.5138429116919
2023-03-08,2023-03-11,FITB,106,30.047941694838897,24.058170127574844,stop,-634.9157861299897
2023-03-08,2023-03-14,MTB,33,128.60401062509533,125.03296089342913,stop,-117.84464114498437
2023-03-09,2023-03-14,AMP,19,300.2602114209935,284.8197239081076,stop,-293.36926274483227
2023-03-09,2023-03-14,KEY,431,13.516141227842226,11.88895543382552,stop,-701.3170772212001
2023-03-09,2023-03-14,RF,314,18.284284047693486,17.870776313137803,stop,-129.84142865048446
2023-03-08,2023-03-15,TSLA,15,180.25,180.8000030517578,rsi_exit,8.250045776367188
2023-03-10,2023-03-15,SCHW,153,49.8443463066793,54.93857175495555,take,779.4164935862659
2023-03-10,2023-03-16,DBK.DE,647,9.799148218948854,9.244168205444698,stop,-359.0720687371892
2023-03-13,2023-03-16,URI,20,410.7983512962356,377.3222439978497,stop,-669.522145967718
2023-03-13,2023-03-16,BNP.PA,179,45.98948547775085,44.42577780921104,stop,-279.90367266862523
2023-03-09,2023-03-16,JPM,56,121.2424471247572,120.34928495294182,time,-50.01708162166187
2023-03-09,2023-03-16,WFC,162,37.95782269976908,36.13382030319243,time,-295.4883882454177
2023-03-10,2023-03-17,APO,176,57.303245263488556,55.41423483024817,time,-332.46583625030803
2023-03-13,2023-03-18,FBK.MI,737,12.165205278620583,10.919530441345335,stop,-918.0623550718574
2023-03-13,2023-03-20,BAMI.MI,2983,2.7961302560705135,2.6046143175796357,time,-571.2920445182884
2023-03-14,2023-03-21,HBAN,731,9.477912741985762,9.998760636423805,time,380.7398108342098
2023-03-14,2023-03-21,TFC,250,27.313522457825698,27.99092559754514,time,169.35078492986034
2023-03-15,2023-03-22,UAL,193,42.650001525878906,44.13999938964844,rsi_exit,287.56958770751953
2023-03-15,2023-03-22,CIB,363,16.70523676701833,17.649249593666507,rsi_exit,342.67665607328803
2023-03-15,2023-03-22,ALK,147,40.029998779296875,40.599998474121094,rsi_exit,83.78995513916016
2023-03-16,2023-03-22,GLE.PA,280,19.186144370746902,19.260715565796602,rsi_exit,20.879934613915907
2023-03-16,2023-03-22,PUK,225,23.530744913444952,24.93386684200923,rsi_exit,315.70243392696267
2023-03-17,2023-03-22,CABK.MC,2066,2.7770657693080003,3.047548991086276,take,558.8183361939177
2023-03-17,2023-03-22,DBK.DE,619,8.059112580812235,8.974004823242888,take,566.3182980645745
2023-03-23,2023-03-28,ATO,24,100.2978864931598,103.32240590875338,rsi_exit,72.5884659742461
2023-03-22,2023-03-29,DLR,46,85.62117066358455,86.12144751803848,time,23.01273530488075
2023-04-04,2023-04-11,GNRC,22,101.30999755859375,102.23999786376953,time,20.460006713867188
2023-04-05,2023-04-12,CARR,99,40.70756355146696,42.53460972325094,rsi_exit,180.87757100661366
2023-04-05,2023-04-12,MKTX,20,323.9040463566752,329.28655751141446,time,107.65022309478468
2023-04-05,2023-04-12,IP.MI,118,46.36747281594156,47.00318235312673,time,75.01372538785022
2023-04-05,2023-04-12,ALB,28,188.5969206844998,198.9070708078794,time,288.6842034546288
2023-04-05,2023-04-12,TT,30,165.61648481256657,168.16759897946656,time,76.53342500699978
2023-04-05,2023-04-12,DE,11,360.5142827406657,371.45978313409825,time,120.40050432775809
2023-04-05,2023-04-12,JCI,68,52.94532168937312,54.66090713383059,time,116.65981022310825
2023-04-05,2023-04-12,HUBB,12,217.72752513679475,219.50204577017487,time,21.294247600561448
2023-04-06,2023-04-13,ETN,23,150.62601795649292,156.09541063604718,rsi_exit,125.796031629748
2023-04-13,2023-04-19,AAL,326,12.979999542236328,13.130000114440918,rsi_exit,48.90018653869629
2023-04-13,2023-04-20,INFY,454,14.378695275839076,13.792379665731314,time,-266.18728698892414
2023-04-19,2023-04-26,CDW,38,159.12774206913468,159.83540660365676,time,26.891252311839082
2023-04-20,2023-04-27,TSLA,34,164.8000030517578,152.63999938964844,stop,-413.44012451171875
2023-04-20,2023-04-27,NOKIA.HE,1949,3.566991669946169,3.523975693480992,time,-83.83813813063034
2023-04-20,2023-04-27,RNO.PA,194,30.728180442894004,29.785431357390873,time,-182.89332258760737
2023-04-20,2023-04-27,STX,109,52.18672749039414,52.47509960063774,time,31.432560016552387
2023-04-20,2023-04-27,CSCO,127,43.58586111976489,43.78240787645802,time,24.961438100026726
2023-04-20,2023-04-27,T,317,15.694807442153193,15.264448633809918,time,-136.4237422448182
2023-04-20,2023-04-27,JNPR,171,28.95048766307673,28.394290952783887,time,-95.10963746007587
2023-04-20,2023-04-27,FFIV,30,134.77999877929688,131.35000610351562,time,-102.8997802734375
2023-04-20,2023-04-27,WDC,101,25.100622737842286,24.72339750606363,time,-38.09974840964425
2023-04-26,2023-05-03,ODFL,51,150.8137507228272,156.77353462956063,time,303.9489792434052
2023-04-26,2023-05-03,MSCI,15,453.04839489585135,454.8450752808729,time,26.950205775323184
2023-04-27,2023-05-04,LUV,157,28.37415345989274,29.08635163757764,rsi_exit,111.81511389652937
2023-04-27,2023-05-04,CRL,22,183.17999267578125,191.30999755859375,rsi_exit,178.860107421875
2023-04-27,2023-05-04,ABBV,50,136.03833428731863,136.98529612312237,time,47.348091790186686
2023-04-27,2023-05-04,DB1.DE,36,161.39664694790517,163.3804444703345,time,71.4167108074563
2023-04-27,2023-05-04,IP,171,29.715257625131517,28.848372345719692,time,-148.2373827794221
2023-04-27,2023-05-04,IQV,27,183.0399932861328,186.50999450683594,time,93.69003295898438
2023-04-27,2023-05-04,ILMN,23,198.1128387451172,191.14785766601562,time,-160.19456481933594
2023-04-27,2023-05-04,TER,40,89.61707597090984,91.08231360066286,time,58.609505190120785
2023-05-03,2023-05-09,SEE,152,39.75229542416435,40.99573517103296,rsi_exit,189.00284152402872
2023-05-04,2023-05-10,TRI,64,115.09738381387973,119.93341889900712,rsi_exit,309.5062454481531
2023-05-03,2023-05-10,ANET,254,33.005001068115234,35.102500915527344,time,532.7649612426758
2023-05-03,2023-05-10,EL,39,197.84874249672615,194.30085310645876,time,-138.36768622042806
2023-05-03,2023-05-10,LDOS,81,78.03771465775274,78.33917502352412,time,24.418289627481485
2023-05-04,2023-05-11,PARA,496,16.365342297804656,15.035298168756015,stop,-659.7018880081259
2023-05-04,2023-05-11,BWA,203,37.290441174314935,37.79458948664764,time,102.34210740353863
2023-05-04,2023-05-11,CMA,222,31.956469098126757,30.12608789975485,time,-406.34462603856326
2023-05-04,2023-05-11,TFC,284,23.82225268351083,23.929546175216945,time,30.47135164453698
2023-05-04,2023-05-11,HBAN,751,8.873788142244049,8.405800010614575,time,-351.4590868537347
2023-05-08,2023-05-15,EPAM,30,230.0,229.39999389648438,time,-18.00018310546875
2023-05-09,2023-05-16,BIO,15,372.6499938964844,380.8900146484375,rsi_exit,123.60031127929688
2023-05-11,2023-05-16,SWKS,34,91.0509426787032,92.44194867295262,rsi_exit,47.294203804480475
2023-05-10,2023-05-17,IFF,68,81.33345392231907,76.70871081004249,stop,-314.4825316348072
2023-05-10,2023-05-17,FBK.MI,309,11.07855298654493,11.219906281744143,rsi_exit,43.678168216556855
2023-05-10,2023-05-17,PYPL,111,63.45000076293945,61.150001525878906,time,-255.2999153137207
2023-05-10,2023-05-17,WAT,16,271.0,266.6199951171875,time,-70.080078125
2023-05-11,2023-05-18,BAYN.DE,121,53.05999882906344,53.63490676879883,time,69.56386070798214
2023-05-11,2023-05-18,DIS,61,90.8258649558844,91.32749800664041,time,30.599616096116776
2023-05-11,2023-05-18,RVTY,35,116.77988488199641,114.69222210205685,time,-73.06819729788472
2023-05-16,2023-05-23,OKE,102,50.943652835658,52.175724131354706,time,125.67127216106398
2023-05-18,2023-05-25,NEM,79,40.83836470953944,38.56228166193057,time,-179.81056076110085
2023-05-19,2023-05-26,VFC,186,17.595495766781944,16.326680173442984,stop,-235.9997003610466
2023-05-23,2023-05-30,AZO,2,2463.409912109375,2438.72998046875,time,-49.35986328125
2023-05-23,2023-05-30,LVS,97,52.60434727899429,53.70685938531509,time,106.94367431311778
2023-05-23,2023-05-30,LEN,42,101.46462553865823,100.80819398419801,time,-27.57012528732892
2023-05-23,2023-05-30,NKE,37,104.86475716452557,104.287548285952,time,-21.356728507222158
2023-05-23,2023-05-30,WYNN,38,98.3540252208517,99.7500262912212,time,53.04804067404129
2023-05-24,2023-05-31,LU,1762,2.4194482672579287,2.212066650390625,stop,-365.40640892018916
2023-05-24,2023-05-31,ADI,32,159.992763464043,168.5347914559999,time,273.3448957426208
2023-05-24,2023-05-31,PUK,170,26.317886797241822,25.542140505018832,time,-131.8768696779084
2023-05-25,2023-06-01,DLTR,55,136.50999450683594,132.99000549316406,time,-193.59939575195312
2023-05-25,2023-06-01,ZTS,31,161.70410500809095,159.01000114216706,time,-83.51721984364067
2023-05-30,2023-06-02,CILJF,1754,1.4177768089625746,1.4089157479141667,take,-15.542301078907443
2023-05-30,2023-06-03,PODD,7,272.8699951171875,283.2200012207031,rsi_exit,72.45004272460938
2023-05-30,2023-06-06,ULTA,16,410.5,417.5899963378906,time,113.43994140625
2023-05-30,2023-06-06,KR,87,43.716150716319945,43.84926098338188,time,11.580593234388544
2023-06-01,2023-06-08,DG,50,154.59714957998088,149.39309731926375,time,-260.2026130358567
2023-06-01,2023-06-08,DLTR,32,130.02999877929688,132.88999938964844,time,91.52001953125
2023-06-05,2023-06-12,EPAM,32,197.99000549316406,210.88999938964844,time,412.7998046875
2023-06-07,2023-06-14,CPB,130,42.556737025058496,42.639700562506164,time,10.785259868196846
2023-06-14,2023-06-16,RRC,100,25.91113747367413,27.392051569418715,rsi_exit,148.0914095744584
2023-06-12,2023-06-19,NDAQ,103,49.797394885200106,49.41002287981218,time,-39.899316554956165
2023-06-14,2023-06-21,HUM,14,445.4642749385178,433.1626996880412,time,-172.22205350667264
2023-06-15,2023-06-22,CSL.AX,18,269.96861521995925,273.3978795043104,time,61.72675711832119
2023-06-20,2023-06-27,BAS.DE,121,37.67770498216348,38.27576334110529,time,72.36506143195854
2023-06-21,2023-06-28,HMY,1071,4.01639136780963,3.958182747685899,time,-62.341432152516454
2023-06-27,2023-07-04,ILMN,27,178.0836639404297,182.87937927246094,rsi_exit,129.48431396484375
2023-06-27,2023-07-04,WBA,171,25.289913548535175,25.61812249361193,time,56.12372960812536
2023-06-28,2023-07-05,REGN,6,693.7957021327755,713.3021124181955,time,117.03846171251985
2023-07-06,2023-07-12,HMY,736,3.80295991897583,4.09400318092085,rsi_exit,214.20784079153444
2023-07-07,2023-07-13,AMP.MI,153,29.54292509403715,30.402641451760488,rsi_exit,131.5366027316704
2023-07-07,2023-07-13,ADYEN.AS,2,1450.199951171875,1518.199951171875,rsi_exit,136.0
2023-07-10,2023-07-17,FMC,56,85.02937673161266,87.1860749361485,time,120.7750994540072
2023-07-14,2023-07-20,ALL,44,96.79942973194879,102.10284080810358,rsi_exit,233.35008735081067
2023-07-14,2023-07-20,JNPR,65,27.42190858983573,28.41889762878418,rsi_exit,64.80428753164918
2023-07-17,2023-07-20,T,499,12.094956140087628,13.042529185740156,rsi_exit,472.83894978061113
2023-07-17,2023-07-20,VZ,201,27.971673185398405,29.613982005916288,rsi_exit,330.10407292409445
2023-07-13,2023-07-20,PGR,64,111.17064822045278,115.92119110145335,time,304.03474438403646
2023-07-17,2023-07-21,STT,89,62.7201662875187,66.06884015621365,rsi_exit,298.03197431385075
2023-07-14,2023-07-21,NOKIA.HE,1049,3.2253968116911107,3.2253966000745105,time,-0.00022198581365495684
2023-07-19,2023-07-26,OMC,76,82.40548617222744,77.4694062048472,stop,-375.14207752089806
2023-07-20,2023-07-26,AMAT,32,132.5300805555506,134.8921378846388,rsi_exit,75.58583453082247
2023-07-20,2023-07-27,EFX,26,213.04645542831983,202.70399627587037,time,-268.9039379636861
2023-07-21,2023-07-28,IPG,245,29.1571404732353,30.970876011605856,time,444.3652069007859
2023-07-24,2023-07-29,EL,23,171.04090241560704,174.42813222778236,rsi_exit,77.90628568003237
2023-07-24,2023-07-31,ALB,15,205.83102691644373,201.40736136027354,time,-66.35498334255288
2023-07-25,2023-08-01,ALK,149,48.060001373291016,48.0,time,-8.940204620361328
2023-07-25,2023-08-01,LW,63,100.99498881999962,99.18654878519737,time,-113.93172219254147
2023-07-25,2023-08-01,RTX,67,82.41790150134007,82.73117509168972,time,20.98933055342671
2023-07-26,2023-08-02,HUBB,17,303.142435909936,306.09202774245705,rsi_exit,50.143061152857626
2023-07-28,2023-08-02,ANET,184,38.25,45.77750015258789,take,1385.0600280761719
2023-07-26,2023-08-02,PHIA.AS,261,17.65789794921875,17.304738260824344,time,-92.17467867094001
2023-07-27,2023-08-03,EW,92,82.94000244140625,80.16999816894531,time,-254.84039306640625
2023-07-27,2023-08-03,CMG,195,37.96419906616211,38.52899932861328,time,110.13605117797852
2023-07-28,2023-08-04,WTW,26,204.19934734434761,208.3807999055456,time,108.71776659114727
2023-07-31,2023-08-07,LYV,66,87.4800033569336,88.31999969482422,time,55.43975830078125
2023-08-02,2023-08-08,ROK,20,291.58276038097773,295.2053501061025,rsi_exit,72.45179450249566
2023-08-02,2023-08-09,GNRC,83,116.05999755859375,108.70999908447266,stop,-610.0498733520508
2023-08-03,2023-08-09,EXPE,80,100.63764705829045,109.816389033962,take,734.2993580537234
2023-08-02,2023-08-09,ZBRA,31,238.08999633789062,253.4199981689453,time,475.2300567626953
2023-08-02,2023-08-09,PAYC,23,294.88558074849186,285.28422579092734,time,-220.83116402398406
2023-08-02,2023-08-09,EA,45,124.21842990211093,121.54769688179042,time,-120.18298591442303
2023-08-02,2023-08-09,ZBH,44,125.44066985662406,122.99377759596355,time,-107.66325946906221
2023-08-04,2023-08-10,RMD,44,186.19326965806047,174.6552876425533,stop,-507.6712086823154
2023-08-03,2023-08-10,DXC,431,19.149999618530273,20.399999618530273,time,538.75
2023-08-07,2023-08-14,FTNT,113,56.880001068115234,59.689998626708984,time,317.52972412109375
2023-08-07,2023-08-14,AAPL,27,177.707085461908,176.2437010263368,time,-39.511379760422784
2023-08-08,2023-08-15,BPE.MI,3454,2.2887704665604924,2.31926403098498,rsi_exit,105.32477152217973
2023-08-09,2023-08-15,DXCM,16,112.25,115.0,rsi_exit,44.0
2023-08-08,2023-08-15,IFF,132,61.52228698386735,60.97978329724897,time,-71.61048663362638
2023-08-09,2023-08-16,SEE,151,37.6419482792959,34.8183305187035,stop,-426.36628184945323
2023-08-14,2023-08-16,LU,1767,2.5058570303723915,2.298475920542218,stop,-366.44242106991686
2023-08-09,2023-08-16,PODD,27,230.3300018310547,218.4199981689453,time,-321.5700988769531
2023-08-09,2023-08-16,INGR,54,95.94612206134042,92.54793554573814,time,-183.50207184252292
2023-08-09,2023-08-16,SONY,280,17.167660943067506,16.334453755672282,time,-233.29801247066285
2023-08-10,2023-08-17,TPR,254,32.681633374283436,32.07886435260976,time,-153.10333150511292
2023-08-17,2023-08-19,ADYEN.AS,8,934.4000244140625,859.5999755859375,stop,-598.400390625
2023-08-14,2023-08-21,VLA.PA,1216,6.1579999923706055,5.935999870300293,time,-269.9521484375
2023-08-18,2023-08-22,ADYEN.AS,8,859.5999755859375,806.0,stop,-428.7998046875
2023-08-15,2023-08-22,LU,2315,2.298475920542218,2.3157573323118186,time,40.006468246625715
2023-08-15,2023-08-22,WYNN,43,93.21911153517817,93.181765874879,time,-1.6058633928641655
2023-08-15,2023-08-22,CFG,140,25.758001840854035,25.009276797145247,time,-104.82150611923032
2023-08-15,2023-08-22,CMA,84,42.69592986367033,42.08469989494643,time,-51.34331737280738
2023-08-15,2023-08-22,AES,211,16.32162859726842,16.231001793278963,time,-19.12225564177498
2023-08-16,2023-08-23,JKHY,38,152.20205292255758,152.77694528063614,time,21.845909606985174
2023-08-16,2023-08-23,CE,34,114.08399397091712,114.2980288277685,time,7.277185132947068
2023-08-16,2023-08-23,SEE,106,33.71177794876439,32.72923185002007,time,-104.14988646689815
2023-08-21,2023-08-28,ADYEN.AS,8,806.0,772.7000122070312,time,-266.39990234375
2023-08-21,2023-08-28,DE,10,381.596776103539,381.76192985998136,time,1.6515375644235064
2023-08-22,2023-08-29,EL,25,143.93342588222893,150.81344783002987,rsi_exit,172.00054869502353
2023-08-24,2023-08-29,CF,34,70.49611663108206,71.84924928611535,rsi_exit,46.00651027113193
2023-08-24,2023-08-31,DLTR,42,123.7300033569336,121.19000244140625,time,-106.68003845214844
2023-09-01,2023-09-08,WBA,178,21.220808418783616,20.028834661769306,stop,-212.17132874854715
2023-09-01,2023-09-08,DG,57,124.59796726660107,118.23750231600015,time,-362.5465021842529
2023-09-01,2023-09-08,WBD,408,11.59000015258789,11.079999923706055,time,-208.08009338378906
2023-09-01,2023-09-08,PARA,320,13.14724955975414,12.586557291428099,time,-179.42152586433338
2023-09-01,2023-09-08,RI.PA,21,166.9835417310177,162.14677958228867,time,-101.57200512330976
2023-09-05,2023-09-12,FMX,28,101.89992419022451,102.35817443323484,rsi_exit,12.831006804289132
2023-09-05,2023-09-12,COO,40,87.96499633789062,87.62999725341797,time,-13.39996337890625
2023-09-06,2023-09-13,OGN,289,17.79183869135458,17.316078148149582,time,-137.49479698624458
2023-09-06,2023-09-13,BIO,8,368.05999755859375,359.5299987792969,time,-68.239990234375
2023-09-07,2023-09-14,KVUE,339,19.301605112446214,20.19914028719244,time,304.26442423897
2023-09-07,2023-09-14,FMC,88,70.18021604457101,69.86817912349619,time,-27.459249054584234
2023-09-08,2023-09-15,ETSY,47,67.30000305175781,66.62999725341797,rsi_exit,-31.490272521972656
2023-09-08,2023-09-15,FBK.MI,424,10.847830076296566,11.022498408993682,time,74.05937306357743
2023-09-08,2023-09-15,ALGN,12,335.0,332.4200134277344,time,-30.9598388671875
2023-09-08,2023-09-15,LVS,82,47.48577748615902,47.09134569177263,time,-32.34340713968416
2023-09-11,2023-09-18,RTX,77,71.40727013956814,72.56392160271743,time,89.06216266249517
2023-09-12,2023-09-19,ORCL,59,105.75435622017795,109.81583628291332,time,239.62732370138684
2023-09-13,2023-09-20,SJM,38,118.62186523909608,118.5940694040596,time,-1.05624173138645
2023-09-13,2023-09-20,CBRE,47,79.6500015258789,79.01000213623047,time,-30.079971313476562
2023-09-18,2023-09-21,LU,2711,1.8491497763613183,1.8664314895087373,rsi_exit,46.8507243426529
2023-09-15,2023-09-22,DXCM,41,95.69000244140625,88.4000015258789,stop,-298.8900375366211
2023-09-18,2023-09-25,GLE.PA,371,21.476746287335416,21.783893889671823,time,113.951760466807
2023-09-19,2023-09-26,CLX,31,128.7221762684079,122.50813161867015,time,-192.6353841418705
2023-09-19,2023-09-26,ADYEN.AS,4,647.0999755859375,637.5999755859375,time,-38.0
2023-09-21,2023-09-27,EOG,29,114.88102637096397,120.46364606513417,rsi_exit,161.89597113093595
2023-09-20,2023-09-27,HDB,82,58.7927372243366,57.40206742547779,time,-114.03492350642236
2023-09-21,2023-09-28,DAY,65,66.37000274658203,66.66000366210938,rsi_exit,18.850059509277344
2023-09-21,2023-09-28,PLTR,278,14.229999542236328,15.140000343322754,rsi_exit,252.98022270202637
2023-09-21,2023-09-28,ARE,47,93.25581347242922,89.75967952086387,time,-164.31829572357168
2023-09-21,2023-09-28,ZBRA,16,228.63999938964844,226.3000030517578,time,-37.43994140625
2023-09-21,2023-09-28,MGM,91,37.290000915527344,36.43000030517578,time,-78.26005554199219
2023-09-25,2023-10-02,AMP.MI,128,27.32525140309399,27.530411678394152,time,26.260515238420794
2023-09-27,2023-10-03,NEE,113,57.183143755143156,49.378545714634356,stop,-881.9195785774945
2023-09-27,2023-10-03,HMY,1039,3.715647105824085,3.4828128989787244,stop,-241.9147409123299
2023-09-28,2023-10-03,NI,177,23.242070906582125,21.465014254475353,stop,-314.53902742289864
2023-09-28,2023-10-03,AES,209,13.693491967080682,12.596924737820949,stop,-229.18255091528425
2023-09-26,2023-10-03,VLA.PA,615,5.579999923706055,5.389999866485596,time,-116.85003519058228
2023-09-27,2023-10-04,NEM,111,35.46279993654646,33.723107388273235,time,-193.10587285832804
2023-09-27,2023-10-04,KER.PA,6,394.3399942140892,385.45598381747817,time,-53.30406237966611
2023-09-28,2023-10-05,D,76,40.832733420390724,38.28698797157359,time,-193.47665411010237
2023-09-28,2023-10-05,ES,56,53.433225906211284,51.60944221791906,time,-102.13188654436453
2023-10-02,2023-10-07,PCG,278,14.899057958888113,15.316232686374006,rsi_exit,115.97457424107826
2023-10-02,2023-10-07,FE,137,29.754211869049637,31.44395840822549,rsi_exit,231.49527586709195
2023-10-02,2023-10-07,HMY,1128,3.4828128989787244,3.919377088546753,rsi_exit,492.4444058327362
2023-10-02,2023-10-09,NEE,112,49.378545714634356,47.12156492020393,time,-252.7818489762077
2023-10-02,2023-10-09,PWR,23,174.7947527130299,171.16336608759545,time,-83.52189238499255
2023-10-04,2023-10-10,TRGP,71,74.64489391401908,79.50824297061638,rsi_exit,345.2977830184083
2023-10-03,2023-10-10,CCL,501,12.84000015258789,12.819999694824219,time,-10.02022933959961
2023-10-04,2023-10-11,AES,434,11.908174408964248,11.862859807212338,rsi_exit,-19.66653716032891
2023-10-05,2023-10-12,PODD,28,143.4499969482422,134.3800048828125,stop,-253.95977783203125
2023-10-05,2023-10-12,MKC,87,62.37408653545495,59.4070983308051,time,-258.1279738045371
2023-10-06,2023-10-13,PHIA.AS,262,15.947871687918525,16.613294706222376,rsi_exit,174.34083079560907
2023-10-06,2023-10-13,XOM,34,102.9755724924831,100.72845780747332,time,-76.40189929033241
2023-10-12,2023-10-18,PODD,36,128.3300018310547,141.69000244140625,take,480.96002197265625
