timestamp,ticker,market,signal_type,price,reason,values,rule_id,notes,market_cap,confidence
2023-01-04 00:00:00,GLEN.L,NA,BUY,506.0072,entry_ok,"{""rsi"":0.0,""drop_pct"":-9.260243713061545,""zscore"":-3.0145930160953824,""confidence"":0.568,""components"":{""drop_score"":0.283,""rsi_score"":1.0,""z_score"":0.507,""vol_score"":0.615,""penalty"":1.0,""vol_ratio"":1.62}}",ENTRY_V1,,34837921792.0,0.568
2023-01-04 00:00:00,RWE.DE,NA,BUY,35.5220,entry_ok,"{""rsi"":0.0,""drop_pct"":-7.020929819458555,""zscore"":-3.230619250336969,""confidence"":0.555,""components"":{""drop_score"":0.003,""rsi_score"":1.0,""z_score"":0.615,""vol_score"":1.0,""penalty"":1.0,""vol_ratio"":2.0}}",ENTRY_V1,,25594390528.0,0.5547
2023-01-05 00:00:00,AES,NA,BUY,22.9566,entry_ok,"{""rsi"":0.0,""drop_pct"":-10.04868904732601,""zscore"":-3.4397453051703866,""confidence"":0.713,""components"":{""drop_score"":0.381,""rsi_score"":1.0,""z_score"":0.72,""vol_score"":1.0,""penalty"":1.0,""vol_ratio"":2.0}}",ENTRY_V1,,9605554176.0,0.7133
2023-01-05 00:00:00,ANET,NA,BUY,27.3725,entry_ok,"{""rsi"":0.0,""drop_pct"":-9.77338340295143,""zscore"":-2.419514373287988,""confidence"":0.509,""components"":{""drop_score"":0.347,""rsi_score"":1.0,""z_score"":0.21,""vol_score"":0.568,""penalty"":1.0,""vol_ratio"":1.57}}",ENTRY_V1,,167213973504.0,0.509
2023-01-05 00:00:00,CI,NA,BUY,291.0617,entry_ok,"{""rsi"":0.0,""drop_pct"":-8.194005736004229,""zscore"":-3.091040857984351,""confidence"":0.458,""components"":{""drop_score"":0.149,""rsi_score"":1.0,""z_score"":0.546,""vol_score"":0.127,""penalty"":1.0,""vol_ratio"":1.13}}",ENTRY_V1,,80281264128.0,0.4576
2023-01-05 00:00:00,ELV,NA,BUY,456.8583,entry_ok,"{""rsi"":0.0,""drop_pct"":-7.791869985601196,""zscore"":-2.7153740816113188,""confidence"":0.472,""components"":{""drop_score"":0.099,""rsi_score"":1.0,""z_score"":0.358,""vol_score"":0.651,""penalty"":1.0,""vol_ratio"":1.65}}",ENTRY_V1,,70705889280.0,0.4718
2023-01-05 00:00:00,ETR,NA,BUY,46.7009,entry_ok,"{""rsi"":1.4210967215062595,""drop_pct"":-7.8577709979004045,""zscore"":-2.913824291087131,""confidence"":0.496,""components"":{""drop_score"":0.107,""rsi_score"":1.0,""z_score"":0.457,""vol_score"":0.63,""penalty"":1.0,""vol_ratio"":1.63}}",ENTRY_V1,,39806287872.0,0.4963
2023-01-05 00:00:00,MOH,NA,BUY,298.5400,entry_ok,"{""rsi"":0.0,""drop_pct"":-9.593602010378488,""zscore"":-2.9082413689134223,""confidence"":0.555,""components"":{""drop_score"":0.324,""rsi_score"":1.0,""z_score"":0.454,""vol_score"":0.519,""penalty"":1.0,""vol_ratio"":1.52}}",ENTRY_V1,,9494213632.0,0.5549
2023-01-05 00:00:00,MSFT,NA,BUY,217.5253,entry_ok,"{""rsi"":0.0,""drop_pct"":-7.301307650501276,""zscore"":-2.426344145551883,""confidence"":0.358,""components"":{""drop_score"":0.038,""rsi_score"":1.0,""z_score"":0.213,""vol_score"":0.277,""penalty"":1.0,""vol_ratio"":1.28}}",ENTRY_V1,,3748250255360.0,0.3581
2023-01-05 00:00:00,UNH,NA,BUY,469.8939,entry_ok,"{""rsi"":0.0,""drop_pct"":-7.586115460975485,""zscore"":-2.9049834009092366,""confidence"":0.5,""components"":{""drop_score"":0.073,""rsi_score"":1.0,""z_score"":0.452,""vol_score"":0.739,""penalty"":1.0,""vol_ratio"":1.74}}",ENTRY_V1,,276103757824.0,0.4996
